PRIMESTOCK; AND; DEFECTIVE ITEMS;;;;;
TRANSACTION:;T_INV0220160311128;;;;;DISPOSAL REFNO:;D20160316005
TYPE: ; CHOPPING;;;;;POSTED DATE:;0000-00-00
LINE NO;ITEM #;DESCRIPTION;TOTAL QTY;SRP;SRP AMOUNT;PRODUCT COST;PROD COST AMOUNT
1;742104;GIFT BAG HMK XGRB JINGLE BELLS SHOPPING 12742104;1;29.50;29.5;9.36;9.36
2;742034;GIFT BAG HMK XGRB A LITTLE SOMETHING 12742034;1;29.50;29.5;9.36;9.36
3;939854;GIFT BAG HMK PB HEARTS PEARL HNDLE SML 11939854;2;24.50;49;24.28;24.28
4;939884;GIFT BAG HMK PB HEARTS PEARL HNDLE BIG 11939884;4;39.50;158;79.52;79.52
5;939904;GIFT BAG HMK PB MULTICOLORED PEARL HNDLE BIG 11939904;4;39.50;158;79.52;79.52
6;939874;GIFT BAG HMK PB MULTICOLORED PEARL HNDLE SML 11939874;2;24.50;49;24.28;24.28
7;939894;GIFT BAG HMK PB FLOWER PEARL HNDLE BIG 11939894;7;39.50;276.5;139.16;139.16
8;501184;GIFT BAG HMK XPB SANTA AND RUDOLPH MED 12501184;1;42.50;42.5;19.02;19.02
9;895063;SCRPBK ACC STICKER AAS HSK CHEERS TO YOU EMBOSSED 11895063;1;39.50;39.5;9.92;9.92
10;777302;SCRPBK ACC CHIPBOARD EMB AAS FRAME TAGS 41777302;1;39.50;39.5;13.16;13.16
11;871161;RIBBON HMK RED METTALIC BS;1;22.50;22.5;15.39;15.39
12;762522;GIFT BAG IMPTD PB ORANGE DOTS LRG;1;49.50;49.5;17.2;17.2
13;777041;SCRPBKACC CORK AAS GRN ORG ALPHBTS 41777041;1;39.75;39.75;15.69;15.69
14;958639;AAS STKR WHITE BG 2S ALPHA FOAM;1;69.50;69.5;12.24;12.24
15;602061;SCRPBK ACC STICKERS AAS SEA PUFF FLASH 41602061;1;19.75;19.75;6.53;6.53
16;871553;RIBBON HMK BS WHITE FLASHING BOW 11871553;2;75.00;150;78.66;78.66
17;939724;GIFT BAG HMK PB BLUE HANDBAG LRG 11939724;1;42.50;42.5;21.6;21.6
18;265124;CRAFT EASY ACC STICKER CE HSK FAMILY TIES 11265124;1;26.00;26;6.19;6.19
19;599101;GIFT TAG HMK AGT PINK CUPCAKE;1;17.75;17.75;7.34;7.34
20;265154;CRAFT EASY ACC STICKER CE HSK MEMORIES 11265154;1;26.00;26;6.19;6.19
21;599121;GIFT TAG HMK AGT FLOWER BLK  WHT;1;17.75;17.75;7.34;7.34
22;629634;GIFT BAG HMK HB MINI ANYDAY LOVE 11629634;1;32.50;32.5;7.28;7.28
23;939282;GIFT BAG HMK PB AGREEN SOLID LRG;1;19.75;19.75;12.9;12.9
24;939164;GIFT BAG HMK PB CAKE BIG 11939164;2;44.50;89;44.06;44.06
25;628164;GIFT BAG HMK HB BIG BIRTHDAY 11628164;1;52.50;52.5;10.88;10.88
;;;41;;1545.75;;677.07
