PRIMESTOCK; AND; DEFECTIVE ITEMS;;;;;
TRANSACTION:;T_INV0120160803658;;;;;DISPOSAL REFNO:;D20160809009
TYPE: ; CHOPPING;;;;;POSTED DATE:;0000-00-00
LINE NO;ITEM #;DESCRIPTION;TOTAL QTY;SRP;SRP AMOUNT;PRODUCT COST;PROD COST AMOUNT
1;861015;CARD MUSIC IMPTD XMC STAR WITH REINDR 42861015;22;35.50;781;12.45;273.9
2;861025;CARD MUSIC IMPTD XMC CMAS BALLS 42861025;12;35.50;426;12.45;149.4
3;861035;CARD MUSIC IMPTD XMC REINDR ORNAMENT 42861035;16;35.50;568;12.45;199.2
4;861045;CARD MUSIC IMPTD XMC CANDY CANE 42861045;23;35.50;816.5;12.45;286.35
5;861055;CARD MUSIC IMPTD XMC ROUND CANDLES 42861055;37;35.50;1313.5;12.45;460.65
6;861065;CARD MUSIC IMPTD XMC STAR CANDLES 42861065;33;35.50;1171.5;12.45;410.85
7;861075;CARD MUSIC IMPTD XMC CMAS STOCKING 42861075;28;35.50;994;12.45;348.6
8;861085;CARD MUSIC IMPTD XMC YELLOW CANDLE 42861085;47;35.50;1668.5;12.45;585.15
9;861095;CARD MUSIC IMPTD XMC GOLD GIFT 42861095;25;35.50;887.5;12.45;311.25
10;861105;CARD MUSIC IMPTD XMC RED GIFTS 42861105;36;35.50;1278;12.45;448.2
11;861016;CARD IMPTD XMC HAPPY HOLIDAYS 42861016;112;37.00;4144;13.21;1479.52
12;861026;CARD IMPTD XMC HEARTS 42861026;87;37.00;3219;13.21;1149.27
13;861036;CARD IMPTD XMC CMAS TREE 42861036;66;37.00;2442;13.21;871.86
14;861046;CARD IMPTD XMC SANTA 42861046;116;37.00;4292;13.21;1532.36
15;861056;CARD IMPTD XMC ANTLER 42861056;106;37.00;3922;13.21;1400.26
16;861066;CARD IMPTD XMC HO HO HO 42861066;110;37.00;4070;13.21;1453.1
17;861076;CARD IMPTD XMC REINDEER 42861076;192;37.00;7104;13.21;2536.32
18;861086;CARD IMPTD XMC CMAS ORNAMENTS 42861086;85;37.00;3145;13.21;1122.85
19;861096;CARD IMPTD XMC CMAS TREE 42861096;85;37.00;3145;13.21;1122.85
20;861106;CARD IMPTD XMC SNOWFLAKES 42861106;64;37.00;2368;13.21;845.44
;;;1302;;47755.5;;16987.38
